详情链接,缩略图,楼盘名称,楼盘地址,户型,楼盘状态,楼盘标签,楼盘价格
https://wx.fang.anjuke.com/loupan/239795.html,https://pic4.ajkimg.com/display/xinfang/1b72420bb3d437331d28a249ac62b0cc/180x135m.jpg,太湖瑞仕花园,[ 滨湖 马山 ] 环太湖公路与渔港路交叉口东南侧,"['别墅', '建筑面积：378-450㎡']","['待售', '住宅']","['低容积', '南北通透', '大户型', '主卧套房']",售价待定周边均价24367元/m²
https://wx.fang.anjuke.com/loupan/248803.html,https://pic4.ajkimg.com/display/xinfang/a72456aab7422f68d2761b4378106c2f/180x135m.jpg,时代广场二期,[ 惠山 堰桥 ] 锡澄路与文惠路交汇处（惠山新城）,"['2室', '3室', '4室', '建筑面积：38-108㎡']","['待售', '商住']","['小型社区', '公园', '银行', '南北通透']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/240444.html,https://pic4.ajkimg.com/display/xinfang/bcd1a3d985f2c310680ca0ae829f3232/180x135m.jpg,嘉德水韵金阁,[ 滨湖 河埒 ] 开源大桥南匝道近运河西路,"['1室', '2室', '3室', '建筑面积：35-132㎡']","['在售', '住宅']","['轨交房', '高绿化率', '小型社区', '车位充足']",最低18000元/㎡起
https://wx.fang.anjuke.com/loupan/250488.html,https://pic4.ajkimg.com/display/xinfang/95d49bcd0971c8ad0d1d26840c70d6c0/180x135m.jpg,嘉汇嘉园,[ 新吴 旺庄 ] 湘江路以东、旺庄路以南、天山路以北（...,"['1室', '2室', '3室', '4室', '建筑面积：42.51-153.38㎡']","['待售', '住宅']","['项目在建', '小型社区', '购物中心', '商业街']",售价待定周边均价14200元/m²
https://wx.fang.anjuke.com/loupan/413439.html,https://pic4.ajkimg.com/display/xinfang/b698ce0c3a1882e5c78f8039ce493f25/180x135m.jpg,国慧商务广场,[ 惠山 堰桥 ] 惠山大道108号（明发商业广场北面300m...,['建筑面积：111㎡'],"['在售', '办公楼']","['低单价', '轨交房', '小型社区', '医院']",均价7500元/㎡
https://wx.fang.anjuke.com/loupan/250503.html,https://pic4.ajkimg.com/display/xinfang/6b772c86efc64c13300850dd1d9773b9/180x135m.jpg,香梅香墅,[ 新吴 硕放 ] 南星路，近通祥路,"['2室', '3室', '建筑面积：82-100㎡']","['在售', '别墅']","['低单价', '品牌开发商', '低容积', '高绿化率']",最低13000元/㎡起
https://wx.fang.anjuke.com/loupan/413453.html,https://pic4.ajkimg.com/display/xinfang/e120e0cf44cae16d2cb4164d6f3e1050/180x135m.jpg,龙山大厦,[ 滨湖 河埒 ] 梁青路与鸿桥路交叉口东南侧（荣巷商业...,['建筑面积：36㎡'],"['在售', '办公楼']","['低单价', '轨交房', '购物中心', '公园']",均价10000元/㎡
https://wx.fang.anjuke.com/loupan/400703.html,https://pic4.ajkimg.com/display/xinfang/2ded80b5e4fa6b9cd4975ed5d1be7ef5/180x135m.jpg,利华广场,[ 新吴 江溪 ] 金城东路与前卫路交叉口西侧（雷迪森广...,['建筑面积：30-50㎡'],"['在售', '店铺']","['小型社区', '购物中心', '医院', '学校']",售价待定周边均价12367元/m²
https://wx.fang.anjuke.com/loupan/434581.html,https://pic4.ajkimg.com/display/xinfang/348a1c7c23998300ca6d176fac627b8b/180x135m.jpg,优湖美地花园,[ 宜兴 宜城 ] 太湖大道、学府东路交叉处（新省宜中东...,"['3室', '4室', '建筑面积：151-178㎡']","['在售', '住宅']","['低单价', '项目在建', '品牌开发商', '高绿化率']",均价12500元/㎡
https://wx.fang.anjuke.com/loupan/248701.html,https://pic4.ajkimg.com/display/xinfang/0f6cccff02be93e3da71c75b636a53fa/180x135m.jpg,东氿一号,"[ 宜兴 宜城 ] 枫隐路,近东氿大道","['别墅', '建筑面积：323.25㎡']","['在售', '别墅']","['低容积', '小型社区', '车位充足', '银行']",总价1200万元/套
https://wx.fang.anjuke.com/loupan/433563.html,https://pic4.ajkimg.com/display/xinfang/bfa6e3fa7f61810d8da6d8337e70272b/180x135m.jpg,彩虹未来城,[ 宜兴 宜城 ] 绿园路近杏园村,"['2室', '3室', '建筑面积：104.12-151.92㎡']","['待售', '住宅']","['小型社区', '车位充足', '大户型']",售价待定周边均价15438元/m²
https://wx.fang.anjuke.com/loupan/250651.html,https://pic4.ajkimg.com/display/xinfang/8561fddba081cf242973ab816321ca93/180x135m.jpg,紫金苑天郡,"[ 锡山 锡北 ] 泉山路,近丰惠路","['别墅', '建筑面积：381-382㎡']","['在售', '别墅']","['低单价', '学校', '便利店', '南北通透']",均价8500元/㎡
https://wx.fang.anjuke.com/loupan/416617.html,https://pic4.ajkimg.com/display/xinfang/93afbf9b283e5eab2264505a8c967fd8/180x135m.jpg,洛城紫园,[ 惠山 洛社 ] 新钱路,"['3室', '4室', '别墅', '建筑面积：126-261㎡']","['在售', '住宅']","['低单价', '项目在建', '大平层', '小型社区']",均价13000元/㎡
https://wx.fang.anjuke.com/loupan/248743.html,https://pic4.ajkimg.com/display/xinfang/d7aff0f5e3e2a9dcee983280d46a5ea7/180x135m.jpg,融创氿园,"[ 宜兴 宜城 ] 龙潭东路,近沧浦路","['别墅', '建筑面积：600㎡']","['在售', '别墅']","['今年交房', '低单价', '项目封顶', '品牌开发商']",均价16000元/㎡
https://wx.fang.anjuke.com/loupan/413454.html,https://pic4.ajkimg.com/display/xinfang/868a05c3fbbd24cb15b5c3da46abbf3e/180x135m.jpg,麦库MYCO,[ 新吴 江溪 ] 长江北路106号(长江北路东侧、金城东路...,['建筑面积：45㎡'],"['在售', '办公楼']","['购物中心', '医院', '银行', '便利店']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/410474.html,https://pic4.ajkimg.com/display/xinfang/36f9937f28b1ddfe533a5140f4a022f7/180x135m.jpg,长安哥伦布广场,[ 惠山 堰桥 ] 春惠路198号,['建筑面积：100㎡'],"['在售', '店铺']","['品牌开发商', '购物中心', '商业街', '医院']",最低30000元/㎡起
https://wx.fang.anjuke.com/loupan/246598.html,https://pic4.ajkimg.com/display/xinfang/36b099c4b204e40f0b1c97ab8cac430f/180x135m.jpg,五洲国际广场银河城,[ 梁溪 崇安 ] 广益路313号（广益路与江海路交汇处）,"['商住', '建筑面积：48-88㎡']","['在售', '商住']","['低单价', '轨交房', '高绿化率', '小型社区']",均价8700元/㎡
https://wx.fang.anjuke.com/loupan/434014.html,https://pic4.ajkimg.com/display/xinfang/aa4f774755a4a8f20bf259fbd75b981a/180x135m.jpg,景湖天成,[ 宜兴 新街 ] 东临宜园，南至氿南路，西至新长铁路宜...,"['2室', '建筑面积：292.84㎡']","['在售', '别墅']","['低容积', '高绿化率', '大型社区', '大户型']",最低14000元/㎡起
https://wx.fang.anjuke.com/loupan/400951.html,https://pic4.ajkimg.com/display/xinfang/0414318cb599f1d89821de65f7eaf847/180x135m.jpg,世贸中心酒店,"[ 锡山 锡东 ] 新华路,近兴吴路",['建筑面积：50000㎡'],"['待售', '商住']","['项目在建', '轨交房', '装修交付', '小型社区']",售价待定周边均价14000元/m²
https://wx.fang.anjuke.com/loupan/263943.html,https://pic4.ajkimg.com/display/xinfang/ed011d3a0209eaaefd86ea3249cf7855/180x135m.jpg,田园东方,[ 惠山 阳山 ] 桃溪路1号（桃溪路与阳杨路交汇处）,"['别墅', '建筑面积：97-230㎡']","['待售', '别墅']","['项目在建', '低容积', '小型社区', '旅游地产']",售价待定周边均价10346元/m²
https://wx.fang.anjuke.com/loupan/250464.html,https://pic4.ajkimg.com/display/xinfang/71789e2a43dda4466fdf3eb4accbec95/180x135m.jpg,寰宇中心,[ 新吴 坊前 ] 坊和路9号（纺城大道坊和路交汇处，南...,"['商住', '建筑面积：52-75㎡']","['待售', '商住']","['项目在建', '轨交房', 'loft', '购物中心']",售价待定周边均价10476元/m²
https://wx.fang.anjuke.com/loupan/264200.html,https://pic4.ajkimg.com/display/xinfang/feb69c8bcc0ca9c901d8a2e22ab72056/180x135m.jpg,惠都上府名园,[ 惠山 洛社 ] 洛城大道117号,"['2室', '3室', '建筑面积：87.39-132.19㎡']","['在售', '住宅']","['今年交房', '低单价', '低容积', '高绿化率']",均价13500元/㎡
https://wx.fang.anjuke.com/loupan/446239.html,https://pic4.ajkimg.com/display/xinfang/95adab54bc5e445f87d8a0f25c6f8921/180x135m.jpg,凤凰怡然居,[ 宜兴 宜城 ] 宜兴市宜城街道陶都路299号,"['2室', '3室', '建筑面积：85-120㎡']","['在售', '住宅']","['低单价', '项目在建', '低容积', '高绿化率']",均价13000元/㎡
https://wx.fang.anjuke.com/loupan/433813.html,https://pic4.ajkimg.com/display/xinfang/0a8cfccf573a27baadfc1ba30cb0591d/180x135m.jpg,翰林苑,[ 宜兴 和桥 ] 国土资源局西300米,"['5室', '别墅', '建筑面积：251.4-391.6㎡']","['在售', '别墅']","['低单价', '低容积', '高绿化率', '大户型']",最低8000元/㎡起
https://wx.fang.anjuke.com/loupan/251436.html,https://pic4.ajkimg.com/display/xinfang/56f273a0fb2907324915e47fd5b47320/180x135m.jpg,盛世兰亭苑,[ 惠山 阳山 ] 胜利路,"['2室', '3室', '别墅', '建筑面积：89.71-313.79㎡']","['在售', '别墅']","['低单价', '低容积', '购物中心', '商业街']",总价300万元/套起
https://wx.fang.anjuke.com/loupan/415036.html,https://pic4.ajkimg.com/display/xinfang/afa63485dad59ed80a471b42f69c80d7/180x135m.jpg,博大假日广场欢乐颂,"[ 滨湖 太湖 ] 蠡湖大道,近高浪路","['2室', '3室', '建筑面积：97-138㎡']","['在售', '住宅']","['今年交房', '项目在建', '轨交房', '小型社区']",最低16500元/㎡起
https://wx.fang.anjuke.com/loupan/434590.html,https://pic4.ajkimg.com/display/xinfang/b0feed6db132473d82ddb39fd9e67983/180x135m.jpg,香颂世家,[ 宜兴 官林镇 ] 凌霞村宜金公路北侧，官林汽车站对面,"['2室', '3室', '建筑面积：90-120㎡']","['在售', '住宅']","['低单价', '低容积', '小型社区', '医院']",均价8500元/㎡
https://wx.fang.anjuke.com/loupan/410872.html,https://pic4.ajkimg.com/display/xinfang/b1da8f0704d68c38e3fec32f1f589f59/180x135m.jpg,星富广场,[ 惠山 堰桥 ] 林新路2号,"['商住', '建筑面积：49-104.26㎡']","['待售', '商住']","['轨交房', '车位充足', '学校', '便利店']",售价待定周边均价13386元/m²
https://wx.fang.anjuke.com/loupan/410829.html,https://pic4.ajkimg.com/display/xinfang/e5251347fd456c1b60fdf6480be8c0de/180x135m.jpg,五洲国际小商品城,[ 惠山 钱桥 ] 盛岸西路668号,['建筑面积：40㎡'],"['在售', '店铺']","['低单价', '大型社区', '购物中心', '商业街']",均价25000元/㎡
https://wx.fang.anjuke.com/loupan/248903.html,https://pic4.ajkimg.com/display/xinfang/aa2477eabe14f89a34a32d537b6eb971/180x135m.jpg,港龙财智国际,[ 惠山 洛社 ] 盛岸西路591号,"['2室', '3室', '商住', '建筑面积：46-110㎡']","['待售', '商住']","['学校', '便利店', '南北通透', '厨卫全明']",售价待定周边均价13167元/m²
https://wx.fang.anjuke.com/loupan/433411.html,https://pic4.ajkimg.com/display/xinfang/b1953492ebc7f2ebfbba90f680352e94/180x135m.jpg,中交阳羡美庐,"[ 宜兴 湖㳇 ] X206路,近玉女潭路","['2室', '3室', '4室', '别墅', '建筑面积：87.38-233㎡']","['在售', '别墅']","['今年交房', '项目封顶', '小型社区', '旅游地产']",最低18000元/㎡起
https://wx.fang.anjuke.com/loupan/389615.html,https://pic4.ajkimg.com/display/xinfang/4cb868a368eaf324a4ff39c006860ec5/180x135m.jpg,鸿景中央府,[ 新吴 鸿山 ] 欣鸿路，近鸿昌路,"['2室', '3室', '建筑面积：95-127㎡']","['在售', '住宅']","['今年交房', '低单价', '项目在建', '小型社区']",均价12800元/㎡
https://wx.fang.anjuke.com/loupan/422849.html,https://pic4.ajkimg.com/display/xinfang/52e7750c00f13c0a9433a9780e38f44a/180x135m.jpg,无锡奥凯城市广场,[ 惠山 前洲 ] 从商路与中惠路交叉口东北侧,['建筑面积：20㎡'],"['待售', '店铺']","['购物中心', '便利店']",售价待定周边均价13750元/m²
https://wx.fang.anjuke.com/loupan/250637.html,https://pic4.ajkimg.com/display/xinfang/639da581c4d000f616a0eef33a5388af/180x135m.jpg,水岸名府,[ 锡山 鹅湖 ] 蘅芳路1号,"['别墅', '建筑面积：206-474㎡']","['在售', '别墅']","['低单价', '低容积', '高绿化率', '医院']",均价15500元/㎡
https://wx.fang.anjuke.com/loupan/250652.html,https://pic4.ajkimg.com/display/xinfang/b3a592626523476773b275cfc49ad1a1/180x135m.jpg,高达广场,[ 锡山 东亭 ] 通江大道与312国道交汇处（无锡天鹏副...,['建筑面积：71111㎡'],"['待售', '办公楼']",[],售价待定周边均价14767元/m²
https://wx.fang.anjuke.com/loupan/413472.html,https://pic4.ajkimg.com/display/xinfang/7593ce7d7b6360db39405e7299301900/180x135m.jpg,长广溪旭天科技谷,[ 滨湖 太湖 ] 绣溪道55号（江南大学旁）,['建筑面积：495.52㎡'],"['在售', '办公楼']","['今年交房', '低单价', '项目在建', '轨交房']",均价8500元/㎡
https://wx.fang.anjuke.com/loupan/410705.html,https://pic4.ajkimg.com/display/xinfang/0ff8369222ca420e3a714252ccc763f5/180x135m.jpg,梅里古都,[ 新吴 梅村 ] 新华路与梅里中路交界,['建筑面积：100㎡'],"['待售', '店铺']","['购物中心', '医院', '银行']",售价待定周边均价12031元/m²
https://wx.fang.anjuke.com/loupan/413446.html,https://pic4.ajkimg.com/display/xinfang/472521803ac86085b127f6b59f50212e/180x135m.jpg,华夏文华国际,[ 锡山 东亭 ] 华夏中路3号,['建筑面积：40㎡'],"['在售', '办公楼']","['轨交房', '小型社区', '车位充足', '医院']",均价12000元/㎡
https://wx.fang.anjuke.com/loupan/250598.html,https://pic4.ajkimg.com/display/xinfang/8236a1b6b26186ee4bf0b91d9eb2d513/180x135m.jpg,太湖嘉汇广场,[ 滨湖 太湖 ] 大通路与立信大道的交汇处（周新苑对面...,"['商住', '建筑面积：80㎡']","['待售', '商住']","['装修交付', '小型社区', '医院', '银行']",售价待定周边均价20420元/m²
https://wx.fang.anjuke.com/loupan/434489.html,https://pic4.ajkimg.com/display/xinfang/d177ad2d00da98dda68eceac6a0a8e0f/180x135m.jpg,九龙依云,[ 宜兴 宜城 ] 荆邑路向南到底龙背山中（无锡工艺职业...,"['别墅', '建筑面积：353㎡']","['在售', '别墅']","['低容积', '高绿化率', '小型社区', '大户型']",总价1200万元/套
https://wx.fang.anjuke.com/loupan/410152.html,https://pic4.ajkimg.com/display/xinfang/3923e6ce12a84452c1bd753989821a0d/180x135m.jpg,香槟街铂悦府,[ 滨湖 河埒 ] 青祁路与建筑路交汇处（新梁溪人家对面...,"['商住', '建筑面积：93-143㎡']","['在售', '商住']","['今年交房', '项目在建', '装修交付', '小型社区']",均价21000元/㎡
https://wx.fang.anjuke.com/loupan/434119.html,https://pic4.ajkimg.com/display/xinfang/7bce8257dc7c26563e21b98b7b91d059/180x135m.jpg,万庭嘉融域,[ 宜兴 宜城 ] 庆源大道北侧，东氿大道东侧,"['别墅', '建筑面积：270㎡']","['在售', '别墅']","['低容积', '高绿化率', '小型社区', '厨卫全明']",总价488万元/套起
https://wx.fang.anjuke.com/loupan/247905.html,https://pic4.ajkimg.com/display/xinfang/9399d97c9f86af4d88f1d7079861f57e/180x135m.jpg,万健商业广场,[ 惠山 钱桥 ] 盛岸西路与锡宜路交叉口东南侧,"['商住', '建筑面积：53-78㎡']","['待售', '商住']","['项目在建', '装修交付', '小型社区', '购物中心']",售价待定周边均价16333元/m²
https://wx.fang.anjuke.com/loupan/413440.html,https://pic4.ajkimg.com/display/xinfang/78ca391a2b518c2433fb76a344021c8c/180x135m.jpg,恒华科技园,[ 滨湖 太湖 ] 绣溪路58号（江南大学南大门）,['建筑面积：45.7㎡'],"['在售', '办公楼']","['低总价', '低单价', '轨交房', '小型社区']",均价6300元/㎡
https://wx.fang.anjuke.com/loupan/424530.html,https://pic4.ajkimg.com/display/xinfang/c858bffb805c8a4fbde72fb548f7f6aa/180x135m.jpg,天安智慧城,[ 滨湖 太湖 ] 高浪路与菱湖大道交叉路口,['建筑面积：540000㎡'],"['在售', '办公楼']",['低单价'],最低6500元/㎡起
https://wx.fang.anjuke.com/loupan/413445.html,https://pic4.ajkimg.com/display/xinfang/9bebd9e8e17cdbb5c3bc068b81170cae/180x135m.jpg,华荣春晖科技园,[ 锡山 东亭 ] 春晖路35号（团结路春晖路交叉口往东8...,['建筑面积：60000㎡'],"['待售', '办公楼']",['地块规划'],售价待定周边均价14767元/m²
https://wx.fang.anjuke.com/loupan/434578.html,https://pic4.ajkimg.com/display/xinfang/620e67ea2b4ec644659075652df7bd4c/180x135m.jpg,阳光100凤凰街,[ 宜兴 宜城 ] 解放东路帕佛伦斯酒店旁,['建筑面积：60000㎡'],"['在售', '店铺']","['低单价', '品牌开发商', '银行']",最低25000元/㎡起
https://wx.fang.anjuke.com/loupan/410905.html,https://pic4.ajkimg.com/display/xinfang/25480f07e157442d668a5f88ff9c2422/180x135m.jpg,涌金诚商业中心,[ 新吴 梅村 ] 新锦路与锡义路交叉口东南侧,['建筑面积：30㎡'],"['待售', '店铺']","['项目封顶', '小型社区', '学校', '银行']",售价待定周边均价13814元/m²
https://wx.fang.anjuke.com/loupan/433935.html,https://pic4.ajkimg.com/display/xinfang/2ad583f04e260e7d08418b7b512578df/180x135m.jpg,岭秀首府,[ 宜兴 宜城 ] 东氿南岸（帕佛伦斯酒店往南200米）,['建筑面积：760000㎡'],"['待售', '住宅']","['今年交房', '项目在建', '大型社区']",售价待定周边均价20595元/m²
https://wx.fang.anjuke.com/loupan/413473.html,https://pic4.ajkimg.com/display/xinfang/b53b58de90c134a501f5c836d5aea676/180x135m.jpg,中国工业博览园工业设计中心,[ 新吴 坊前 ] 金城东路333号（五洲国际工业博览城东...,['建筑面积：97000㎡'],"['在售', '办公楼']","['低单价', '银行', '便利店']",最低7000元/㎡起
